"date"	"matchup"	"team"	"min"	"tpm"	"tpa"	"oreb"	"dreb"	"ast"	"stl"	"blk"	"to"	"pf"	"pts"	"HA"
20041123	"TOR@WAS"	"WAS"	240	11	26	25	39	19	6	2	15	29	102	1
20041123	"POR@MIA"	"POR"	240	8	17	15	26	16	5	6	14	27	99	-1
20041123	"POR@MIA"	"MIA"	240	4	14	15	21	15	11	9	13	20	87	1
20041123	"ATL@NYK"	"ATL"	240	1	12	6	30	18	13	5	14	23	88	-1
20041123	"ATL@NYK"	"NYK"	240	2	12	13	42	23	9	4	19	18	104	1
20041123	"OKC@MIN"	"OKC"	240	10	19	11	25	17	9	2	9	18	103	-1
20041123	"OKC@MIN"	"MIN"	240	9	25	17	27	21	5	5	17	24	92	1
20041123	"BRK@DEN"	"BRK"	240	5	7	9	30	25	9	6	14	21	88	-1
20041123	"BRK@DEN"	"DEN"	240	4	9	4	34	26	4	12	14	20	90	1
20041123	"HOU@SAC"	"HOU"	240	8	19	6	33	20	2	2	15	19	96	-1
20041123	"HOU@SAC"	"SAC"	240	7	21	13	25	30	5	4	7	14	102	1
20041123	"NOP@GSW"	"NOP"	315	4	13	13	48	25	5	3	18	33	109	-1
20041123	"NOP@GSW"	"GSW"	315	6	19	16	37	27	9	9	12	32	115	1
20041123	"MIL@LAL"	"MIL"	240	3	4	11	36	19	3	3	17	26	96	-1
20041123	"MIL@LAL"	"LAL"	240	4	16	7	28	20	11	6	10	25	100	1
20041124	"DET@CLE"	"DET"	240	2	9	13	28	18	8	3	18	25	76	-1
20041124	"DET@CLE"	"CLE"	240	6	13	11	21	21	11	4	13	22	92	1
20041124	"POR@ORL"	"POR"	240	3	10	16	31	17	8	4	10	13	89	-1
20041124	"POR@ORL"	"ORL"	240	5	13	14	33	23	7	9	18	17	83	1
20041124	"BOS@PHI"	"BOS"	240	6	19	14	27	22	8	3	17	25	97	-1
20041124	"BOS@PHI"	"PHI"	240	8	20	10	31	24	10	3	16	22	110	1
20041124	"NYK@TOR"	"NYK"	240	2	13	15	33	14	5	2	15	21	91	-1
20041124	"NYK@TOR"	"TOR"	240	8	14	9	36	24	7	6	9	21	114	1
20041124	"MIA@ATL"	"MIA"	240	4	14	4	33	24	6	8	11	24	99	-1
20041124	"MIA@ATL"	"ATL"	240	7	15	13	33	21	5	4	12	23	93	1
20041124	"OKC@MEM"	"OKC"	240	4	21	15	30	16	3	5	10	27	93	-1
20041124	"OKC@MEM"	"MEM"	240	2	13	14	24	20	3	6	9	24	84	1
20041124	"DAL@SAS"	"DAL"	240	3	9	6	35	8	8	3	15	26	80	-1
20041124	"DAL@SAS"	"SAS"	240	5	12	11	39	24	7	4	12	25	94	1
20041124	"MIL@PHX"	"MIL"	240	7	15	14	34	17	2	5	14	21	104	-1
20041124	"MIL@PHX"	"PHX"	240	8	19	9	30	21	5	5	8	18	111	1
20041124	"CHI@UTZ"	"CHI"	240	6	16	5	25	17	5	1	16	31	101	-1
20041124	"CHI@UTZ"	"UTZ"	240	2	9	16	28	24	3	3	20	38	99	1
20041125	"MIN@IND"	"MIN"	240	5	14	7	29	19	5	5	15	22	102	-1
20041125	"MIN@IND"	"IND"	240	13	25	7	27	26	9	2	17	19	106	1
20041125	"BRK@LAC"	"BRK"	240	2	11	13	20	14	9	2	13	29	88	-1
20041125	"BRK@LAC"	"LAC"	240	4	10	5	30	23	7	5	17	26	101	1
20041126	"POR@DAL"	"POR"	240	4	18	9	24	22	13	5	12	24	83	-1
20041126	"POR@DAL"	"DAL"	240	3	13	21	36	19	8	8	18	17	92	1
20041126	"WAS@PHI"	"WAS"	265	11	32	19	45	23	2	1	17	27	114	-1
20041126	"WAS@PHI"	"PHI"	265	10	23	16	34	31	5	4	8	27	116	1
20041126	"ORL@ATL"	"ORL"	240	3	8	8	32	15	10	2	16	23	117	-1
20041126	"ORL@ATL"	"ATL"	240	5	16	9	23	21	9	1	17	31	99	1
20041126	"CLE@BOS"	"CLE"	240	1	7	5	28	21	9	4	18	30	98	-1
20041126	"CLE@BOS"	"BOS"	240	2	9	9	22	18	8	4	13	19	96	1
20041126	"MIA@DET"	"MIA"	240	4	14	9	38	18	5	7	13	28	77	-1
20041126	"MIA@DET"	"DET"	240	5	10	10	35	18	5	2	11	25	78	1
20041126	"CHA@IND"	"CHA"	240	2	6	11	32	21	8	10	16	25	77	-1
20041126	"CHA@IND"	"IND"	240	5	22	10	27	10	9	8	18	19	82	1
20041126	"MEM@MIN"	"MEM"	240	5	17	16	23	19	8	3	10	24	90	-1
20041126	"MEM@MIN"	"MIN"	240	4	10	12	35	28	8	8	9	22	115	1
20041126	"SAS@DEN"	"SAS"	240	3	13	11	34	21	8	7	16	24	89	-1
20041126	"SAS@DEN"	"DEN"	240	1	7	15	27	17	8	6	13	16	75	1
20041126	"NOP@PHX"	"NOP"	240	2	12	16	30	18	8	6	15	24	86	-1
20041126	"NOP@PHX"	"PHX"	240	10	24	14	30	21	6	9	17	22	95	1
20041126	"HOU@UTZ"	"HOU"	240	8	28	15	22	15	8	8	10	22	80	-1
20041126	"HOU@UTZ"	"UTZ"	240	4	6	12	34	27	6	6	12	20	90	1
20041126	"LAC@GSW"	"LAC"	240	0	2	11	30	24	7	4	11	27	98	-1
20041126	"LAC@GSW"	"GSW"	240	4	18	17	26	17	5	7	16	25	87	1
20041126	"SAC@LAL"	"SAC"	240	6	21	11	27	28	7	5	8	26	109	-1
20041126	"SAC@LAL"	"LAL"	240	8	22	16	31	23	5	6	12	25	106	1
20041126	"BRK@OKC"	"BRK"	240	1	8	15	25	8	7	5	17	31	79	-1
20041126	"BRK@OKC"	"OKC"	240	6	16	16	27	14	7	4	13	26	92	1
20041127	"TOR@NYK"	"TOR"	240	6	21	9	30	20	4	3	14	14	102	-1
20041127	"TOR@NYK"	"NYK"	240	6	15	11	36	22	8	1	12	23	108	1
20041127	"ATL@CHA"	"ATL"	240	3	14	10	30	19	7	3	21	26	92	-1
20041127	"ATL@CHA"	"CHA"	240	4	11	6	28	27	13	7	12	16	107	1
20041127	"PHI@ORL"	"PHI"	240	7	15	17	31	18	6	5	14	26	99	-1
20041127	"PHI@ORL"	"ORL"	240	2	10	13	27	21	7	7	15	26	105	1
20041127	"CHI@CLE"	"CHI"	240	2	10	9	26	17	6	1	15	16	74	-1
20041127	"CHI@CLE"	"CLE"	240	8	18	16	33	30	11	4	15	25	96	1
20041127	"DAL@MEM"	"DAL"	240	2	13	12	36	12	8	3	11	22	98	-1
20041127	"DAL@MEM"	"MEM"	240	7	25	13	27	21	6	0	11	26	85	1
20041127	"DEN@HOU"	"DEN"	240	2	5	12	35	20	10	1	12	18	82	-1
20041127	"DEN@HOU"	"HOU"	240	5	19	5	32	23	3	3	17	26	76	1
20041127	"UTZ@SAS"	"UTZ"	240	1	3	8	16	14	9	0	17	34	76	-1
20041127	"UTZ@SAS"	"SAS"	240	5	12	10	27	21	9	7	17	22	109	1
20041127	"DET@MIL"	"DET"	240	0	11	8	23	22	7	5	16	25	90	-1
20041127	"DET@MIL"	"MIL"	240	9	18	8	19	26	7	1	15	25	96	1
20041128	"WAS@TOR"	"WAS"	265	5	17	9	33	26	5	4	13	15	114	-1
20041128	"WAS@TOR"	"TOR"	265	7	20	7	33	26	6	3	15	28	109	1
20041128	"GSW@LAC"	"GSW"	240	5	14	10	27	20	7	3	11	20	91	-1
20041128	"GSW@LAC"	"LAC"	240	4	10	9	39	29	8	2	17	21	103	1
20041128	"BOS@MIA"	"BOS"	240	4	13	6	42	18	6	4	11	28	104	-1
20041128	"BOS@MIA"	"MIA"	240	7	19	9	38	24	6	9	9	29	106	1
20041128	"BRK@POR"	"BRK"	240	2	11	10	30	16	4	6	11	26	71	-1
20041128	"BRK@POR"	"POR"	240	4	14	16	35	14	7	7	12	22	83	1
20041128	"IND@OKC"	"IND"	240	10	24	9	20	18	5	5	4	18	95	-1
20041128	"IND@OKC"	"OKC"	240	11	22	10	30	24	2	6	11	24	103	1
20041128	"MIN@SAC"	"MIN"	240	9	15	12	39	22	5	12	14	27	121	-1
20041128	"MIN@SAC"	"SAC"	240	5	11	9	28	24	7	5	8	22	110	1
20041128	"NOP@LAL"	"NOP"	240	3	9	14	26	15	7	6	14	24	76	-1
20041128	"NOP@LAL"	"LAL"	240	8	25	11	29	21	8	3	18	21	89	1
20041129	"BOS@ORL"	"BOS"	240	1	9	16	30	15	11	5	15	24	117	-1
20041129	"BOS@ORL"	"ORL"	240	1	12	25	31	22	6	11	17	24	101	1
20041129	"NOP@DEN"	"NOP"	240	3	9	7	30	20	9	4	21	21	67	-1
20041129	"NOP@DEN"	"DEN"	240	7	11	6	29	20	14	8	16	15	76	1
20041129	"CLE@LAC"	"CLE"	240	1	10	9	25	15	9	3	13	23	82	-1
20041129	"CLE@LAC"	"LAC"	240	1	5	10	29	26	8	2	12	15	94	1
20041130	"NYK@ATL"	"NYK"	265	5	23	14	26	19	15	1	10	25	110	-1
20041130	"NYK@ATL"	"ATL"	265	10	16	12	37	21	6	6	19	26	109	1
20041130	"CHA@BRK"	"CHA"	240	2	10	17	14	22	8	5	13	26	86	-1
20041130	"CHA@BRK"	"BRK"	240	1	4	14	28	22	6	7	16	23	99	1
20041130	"TOR@MIA"	"TOR"	240	7	21	13	29	16	7	4	13	29	94	-1
20041130	"TOR@MIA"	"MIA"	240	3	15	15	34	18	5	3	14	23	92	1
20041130	"SAC@MEM"	"SAC"	240	6	11	8	29	24	7	9	11	20	98	-1
20041130	"SAC@MEM"	"MEM"	240	3	11	18	25	21	8	9	14	19	93	1
20041130	"LAL@MIL"	"LAL"	240	10	26	13	29	25	7	3	16	24	95	-1
20041130	"LAL@MIL"	"MIL"	240	4	13	10	30	22	4	3	15	24	90	1
20041130	"SAS@DAL"	"SAS"	240	1	11	11	27	22	12	6	10	25	107	-1
20041130	"SAS@DAL"	"DAL"	240	2	7	10	33	10	3	5	22	27	89	1
20041130	"DET@HOU"	"DET"	240	5	14	15	24	23	11	6	8	15	93	-1
20041130	"DET@HOU"	"HOU"	240	5	14	10	25	18	4	4	19	22	72	1
20041130	"PHX@UTZ"	"PHX"	240	8	26	4	28	25	10	9	7	20	115	-1
20041130	"PHX@UTZ"	"UTZ"	240	3	8	15	32	27	5	1	18	22	102	1
20041130	"OKC@POR"	"OKC"	240	5	21	12	19	24	5	5	13	23	94	-1
20041130	"OKC@POR"	"POR"	240	5	14	8	23	16	5	6	16	22	100	1
20041201	"MIL@BOS"	"MIL"	240	5	11	15	27	25	8	2	17	31	100	-1
20041201	"MIL@BOS"	"BOS"	240	3	12	21	29	18	10	7	19	26	101	1
20041201	"TOR@ORL"	"TOR"	240	8	19	6	26	20	12	4	12	26	108	-1
20041201	"TOR@ORL"	"ORL"	240	6	14	14	47	28	6	7	18	29	129	1
20041201	"BRK@WAS"	"BRK"	240	1	5	7	32	7	3	6	13	28	68	-1
20041201	"BRK@WAS"	"WAS"	240	5	18	13	39	24	6	5	8	30	95	1
20041201	"MEM@NYK"	"MEM"	240	4	15	12	30	18	3	4	14	23	82	-1
20041201	"MEM@NYK"	"NYK"	240	7	13	16	33	18	8	4	10	23	90	1
20041201	"SAC@NOP"	"SAC"	240	6	21	11	31	26	8	0	18	15	94	-1
20041201	"SAC@NOP"	"NOP"	240	1	13	21	24	22	10	2	13	18	81	1
20041201	"LAL@CHI"	"LAL"	240	9	29	6	31	21	7	6	17	21	84	-1
20041201	"LAL@CHI"	"CHI"	240	5	16	16	35	22	9	4	13	18	92	1
20041201	"PHI@SAS"	"PHI"	240	3	8	9	28	10	8	2	18	24	72	-1
20041201	"PHI@SAS"	"SAS"	240	7	23	6	38	28	11	7	17	16	105	1
20041201	"CLE@PHX"	"CLE"	240	9	20	12	25	20	7	5	13	19	101	-1
20041201	"CLE@PHX"	"PHX"	240	8	18	12	36	19	5	3	13	13	120	1
20041201	"UTZ@OKC"	"UTZ"	265	2	11	16	24	26	2	3	10	34	119	-1
20041201	"UTZ@OKC"	"OKC"	265	13	29	10	25	25	4	2	9	27	129	1
20041201	"MIN@GSW"	"MIN"	240	4	14	12	37	25	6	6	8	20	107	-1
20041201	"MIN@GSW"	"GSW"	240	8	18	9	30	24	5	4	12	23	99	1
20041201	"IND@LAC"	"IND"	240	10	22	5	22	15	6	5	16	14	76	-1
20041201	"IND@LAC"	"LAC"	240	4	12	9	27	25	11	3	13	15	88	1
20041202	"HOU@DAL"	"HOU"	265	11	33	20	31	17	8	4	13	30	106	-1
20041202	"HOU@DAL"	"DAL"	265	6	16	11	40	18	10	7	14	24	113	1
20041202	"CLE@DEN"	"CLE"	240	4	7	13	28	25	7	7	13	23	92	-1
20041202	"CLE@DEN"	"DEN"	240	1	10	11	31	15	2	7	19	23	73	1
20041203	"WAS@ATL"	"WAS"	240	11	25	12	29	24	18	2	11	27	114	-1
20041203	"WAS@ATL"	"ATL"	240	3	15	20	32	15	6	3	24	22	90	1
20041203	"TOR@BOS"	"TOR"	240	3	20	16	33	21	6	7	16	27	89	-1
20041203	"TOR@BOS"	"BOS"	240	4	12	13	28	24	6	8	19	16	91	1
20041203	"ORL@NYK"	"ORL"	240	6	12	12	24	18	11	2	16	17	104	-1
20041203	"ORL@NYK"	"NYK"	240	3	21	13	27	15	10	3	20	20	98	1
20041203	"PHI@MEM"	"PHI"	240	3	12	15	27	17	12	1	16	25	86	-1
20041203	"PHI@MEM"	"MEM"	240	6	28	10	34	26	7	8	14	18	94	1
20041203	"DET@SAS"	"DET"	240	5	12	9	31	19	13	9	14	23	77	-1
20041203	"DET@SAS"	"SAS"	240	4	12	10	39	18	5	4	23	22	80	1
20041203	"MIA@CHI"	"MIA"	240	9	20	13	37	32	5	8	13	18	105	-1
20041203	"MIA@CHI"	"CHI"	240	7	17	12	27	24	4	3	11	23	81	1
20041203	"MIN@PHX"	"MIN"	240	8	19	22	37	17	8	9	18	20	97	-1
20041203	"MIN@PHX"	"PHX"	240	2	18	14	33	16	6	4	14	20	93	1
20041203	"GSW@LAL"	"GSW"	240	3	14	9	31	20	6	7	13	24	88	-1
20041203	"GSW@LAL"	"LAL"	240	5	14	13	39	23	8	5	13	22	97	1
20041203	"IND@SAC"	"IND"	240	7	18	9	19	17	10	5	13	14	87	-1
20041203	"IND@SAC"	"SAC"	240	6	24	23	34	28	10	1	16	15	113	1
20041204	"NYK@CHA"	"NYK"	240	8	17	14	32	19	4	6	18	25	101	-1
20041204	"NYK@CHA"	"CHA"	240	5	12	11	26	27	10	3	6	21	107	1
20041204	"MEM@ORL"	"MEM"	240	4	12	9	31	24	10	6	23	22	91	-1
20041204	"MEM@ORL"	"ORL"	240	5	10	13	30	22	16	10	17	26	96	1
20041204	"ATL@BRK"	"ATL"	240	3	13	11	22	15	5	3	15	29	88	-1
20041204	"ATL@BRK"	"BRK"	240	5	7	7	30	24	5	3	10	26	109	1
20041204	"TOR@CLE"	"TOR"	240	6	13	17	27	20	10	3	16	25	97	-1
20041204	"TOR@CLE"	"CLE"	240	3	10	12	36	32	9	5	17	21	105	1
20041204	"DET@NOP"	"DET"	240	2	11	8	37	26	7	7	16	16	92	-1
20041204	"DET@NOP"	"NOP"	240	4	18	12	25	22	8	2	15	25	69	1
20041204	"CHI@WAS"	"CHI"	240	5	17	17	33	16	4	10	28	32	88	-1
20041204	"CHI@WAS"	"WAS"	240	5	13	14	21	13	17	3	8	23	95	1
20041204	"UTZ@DAL"	"UTZ"	240	2	8	4	24	25	7	3	20	22	86	-1
20041204	"UTZ@DAL"	"DAL"	240	7	12	14	30	25	13	9	17	21	109	1
20041204	"PHI@HOU"	"PHI"	240	4	15	10	31	22	5	4	16	24	76	-1
20041204	"PHI@HOU"	"HOU"	240	3	23	11	36	17	12	2	11	20	77	1
20041204	"SAS@MIL"	"SAS"	240	4	14	7	25	28	6	7	14	19	104	-1
20041204	"SAS@MIL"	"MIL"	240	1	8	8	21	18	9	3	14	20	83	1
20041204	"MIA@DEN"	"MIA"	240	6	15	7	30	29	9	9	26	31	95	-1
20041204	"MIA@DEN"	"DEN"	240	4	14	10	32	29	17	4	20	19	104	1
20041204	"IND@GSW"	"IND"	240	5	19	9	34	20	7	7	18	29	96	-1
20041204	"IND@GSW"	"GSW"	240	4	16	10	31	23	10	3	10	22	104	1
20041204	"MIN@LAC"	"MIN"	265	10	22	12	24	24	12	3	9	31	107	-1
20041204	"MIN@LAC"	"LAC"	265	4	12	13	32	23	1	2	20	22	100	1
20041204	"POR@OKC"	"POR"	240	5	14	11	30	23	2	7	18	20	89	-1
20041204	"POR@OKC"	"OKC"	240	10	25	8	25	23	11	4	11	22	99	1
20041205	"PHX@POR"	"PHX"	240	15	27	18	26	26	5	8	13	19	121	-1
20041205	"PHX@POR"	"POR"	240	0	9	19	27	18	9	4	15	22	99	1
20041205	"BOS@SAC"	"BOS"	240	1	6	15	32	12	10	3	17	18	105	-1
20041205	"BOS@SAC"	"SAC"	240	9	18	17	28	35	9	2	12	24	119	1
20041206	"PHI@ATL"	"PHI"	240	5	17	9	33	15	4	5	14	26	92	-1
20041206	"PHI@ATL"	"ATL"	240	4	21	19	33	15	4	5	13	21	96	1
20041206	"TOR@BRK"	"TOR"	240	9	19	6	30	20	9	6	12	19	86	-1
20041206	"TOR@BRK"	"BRK"	240	3	7	19	42	26	8	4	15	26	88	1
20041206	"SAS@CHI"	"SAS"	240	10	19	13	38	25	7	3	19	18	91	-1
20041206	"SAS@CHI"	"CHI"	240	3	12	8	30	19	8	7	17	20	75	1
20041206	"DET@DAL"	"DET"	240	5	14	12	37	20	7	5	11	23	101	-1
20041206	"DET@DAL"	"DAL"	240	3	21	14	29	15	5	6	9	21	85	1
20041206	"ORL@DEN"	"ORL"	240	5	13	11	26	20	9	0	20	30	102	-1
20041206	"ORL@DEN"	"DEN"	240	2	8	16	32	27	9	3	15	25	115	1
20041206	"MIA@UTZ"	"MIA"	240	9	16	6	35	27	3	3	13	25	100	-1
20041206	"MIA@UTZ"	"UTZ"	240	1	9	9	31	23	6	1	14	31	80	1
20041206	"BOS@GSW"	"BOS"	240	5	11	13	33	25	6	4	20	28	106	-1
20041206	"BOS@GSW"	"GSW"	240	3	8	12	31	26	9	5	12	26	110	1
20041206	"CHA@LAC"	"CHA"	290	7	13	16	23	24	14	4	12	25	93	-1
20041206	"CHA@LAC"	"LAC"	290	1	6	11	38	25	8	7	23	19	99	1
20041207	"BRK@CLE"	"BRK"	240	4	8	6	21	23	6	3	14	25	97	-1
20041207	"BRK@CLE"	"CLE"	240	1	8	12	23	23	9	5	13	26	103	1
20041207	"MIL@IND"	"MIL"	240	2	10	15	33	15	3	4	12	24	89	-1
20041207	"MIL@IND"	"IND"	240	5	15	6	28	22	8	4	10	26	86	1
20041207	"NYK@MEM"	"NYK"	240	6	17	18	28	20	3	6	13	23	88	-1
20041207	"NYK@MEM"	"MEM"	240	8	11	10	30	27	3	14	13	28	96	1
20041207	"DAL@MIN"	"DAL"	240	6	20	24	30	18	6	5	12	15	97	-1
20041207	"DAL@MIN"	"MIN"	240	6	13	8	27	23	6	4	15	25	87	1
20041207	"NOP@HOU"	"NOP"	240	3	15	7	22	18	5	2	9	25	81	-1
20041207	"NOP@HOU"	"HOU"	240	4	18	13	28	24	5	7	10	24	89	1
20041207	"GSW@PHX"	"GSW"	240	8	20	13	36	20	8	6	12	22	104	-1
20041207	"GSW@PHX"	"PHX"	240	8	20	8	39	21	5	9	11	16	118	1
20041207	"CHA@SAC"	"CHA"	240	4	19	19	26	16	7	6	10	27	92	-1
20041207	"CHA@SAC"	"SAC"	240	7	18	13	40	25	5	4	16	18	109	1
20041208	"MIN@PHI"	"MIN"	240	15	34	12	39	34	8	4	16	16	119	-1
20041208	"MIN@PHI"	"PHI"	240	4	25	12	25	21	10	2	14	21	84	1
20041208	"DEN@WAS"	"DEN"	240	5	12	12	29	27	5	6	12	19	111	-1
20041208	"DEN@WAS"	"WAS"	240	7	19	14	30	19	5	7	12	23	105	1
20041208	"MEM@ATL"	"MEM"	240	3	9	9	29	20	11	7	15	27	97	-1
20041208	"MEM@ATL"	"ATL"	240	3	9	12	27	16	8	7	15	30	89	1
20041208	"TOR@DET"	"TOR"	265	5	23	12	37	18	7	5	10	26	86	-1
20041208	"TOR@DET"	"DET"	265	1	12	13	43	19	3	10	12	18	90	1
20041208	"MIA@MIL"	"MIA"	240	4	14	9	33	25	5	4	13	25	101	-1
20041208	"MIA@MIL"	"MIL"	240	4	11	11	27	22	5	1	10	29	96	1
20041208	"NYK@NOP"	"NYK"	240	6	17	11	35	23	5	6	17	23	86	-1
20041208	"NYK@NOP"	"NOP"	240	2	13	15	30	20	5	3	10	21	79	1
20041208	"CLE@CHI"	"CLE"	240	3	11	12	21	16	8	10	12	30	85	-1
20041208	"CLE@CHI"	"CHI"	240	5	9	11	35	22	7	7	20	26	113	1
20041208	"OKC@SAS"	"OKC"	240	9	22	8	30	10	7	6	15	29	102	-1
20041208	"OKC@SAS"	"SAS"	240	5	16	13	24	16	5	9	13	29	96	1
20041208	"ORL@UTZ"	"ORL"	240	8	13	13	29	22	6	11	18	21	106	-1
20041208	"ORL@UTZ"	"UTZ"	240	1	5	15	27	23	8	3	15	30	100	1
20041208	"PHX@LAL"	"PHX"	240	16	34	11	30	30	10	5	12	16	113	-1
20041208	"PHX@LAL"	"LAL"	240	10	30	21	32	27	8	3	14	21	110	1
20041209	"SAS@HOU"	"SAS"	240	5	13	12	30	19	6	12	15	16	80	-1
20041209	"SAS@HOU"	"HOU"	240	5	14	14	31	11	11	6	15	24	81	1
20041209	"OKC@DAL"	"OKC"	240	10	23	17	30	20	12	3	15	31	107	-1
20041209	"OKC@DAL"	"DAL"	240	6	17	8	27	16	9	8	15	22	102	1
20041209	"BOS@POR"	"BOS"	240	1	16	12	27	14	10	8	8	17	87	-1
20041209	"BOS@POR"	"POR"	240	4	8	26	36	20	6	7	17	18	89	1
20041210	"DEN@TOR"	"DEN"	240	2	10	8	38	27	10	5	21	28	101	-1
20041210	"DEN@TOR"	"TOR"	240	4	17	10	29	14	10	3	18	27	87	1
20041210	"NYK@WAS"	"NYK"	240	4	11	14	29	24	7	2	17	23	104	-1
20041210	"NYK@WAS"	"WAS"	240	5	19	27	22	28	12	7	12	14	106	1
20041210	"NOP@BRK"	"NOP"	265	6	21	13	21	21	18	3	14	21	91	-1
20041210	"NOP@BRK"	"BRK"	265	9	19	10	30	24	7	3	27	24	94	1
20041210	"MEM@MIA"	"MEM"	240	6	16	22	25	19	8	2	11	26	84	-1
20041210	"MEM@MIA"	"MIA"	240	6	17	8	32	21	6	6	14	20	92	1
20041210	"PHI@CHI"	"PHI"	240	5	13	11	30	24	11	11	15	21	93	-1
20041210	"PHI@CHI"	"CHI"	240	7	25	14	27	25	9	6	17	21	88	1
20041210	"ATL@DET"	"ATL"	240	6	17	5	32	25	7	9	20	30	88	-1
20041210	"ATL@DET"	"DET"	240	3	14	16	25	12	7	4	15	18	72	1
20041210	"SAC@MIN"	"SAC"	240	8	17	9	25	28	6	1	12	22	105	-1
20041210	"SAC@MIN"	"MIN"	240	5	16	14	31	24	8	4	13	18	113	1
20041210	"IND@MIL"	"IND"	240	5	19	8	34	17	6	7	13	28	86	-1
20041210	"IND@MIL"	"MIL"	240	5	7	13	28	20	8	3	13	25	95	1
20041210	"CHA@PHX"	"CHA"	240	5	21	17	32	24	9	1	6	20	106	-1
20041210	"CHA@PHX"	"PHX"	240	10	22	7	36	29	2	7	15	14	115	1
20041210	"ORL@GSW"	"ORL"	240	5	13	15	28	13	5	3	11	21	113	-1
20041210	"ORL@GSW"	"GSW"	240	8	17	9	29	22	5	6	14	23	109	1
20041210	"POR@UTZ"	"POR"	265	4	13	11	33	13	10	5	20	30	87	-1
20041210	"POR@UTZ"	"UTZ"	265	2	6	9	29	26	9	7	17	24	92	1
20041211	"BRK@ATL"	"BRK"	240	7	11	10	25	16	9	3	15	23	95	-1
20041211	"BRK@ATL"	"ATL"	240	4	11	17	29	16	7	5	18	25	90	1
20041211	"SAC@IND"	"SAC"	265	4	15	16	31	28	11	2	24	27	97	-1
20041211	"SAC@IND"	"IND"	265	3	24	20	24	14	16	4	17	22	92	1
20041211	"DET@MEM"	"DET"	240	5	13	10	28	14	6	7	17	22	68	-1
20041211	"DET@MEM"	"MEM"	240	3	14	11	27	14	8	8	16	19	72	1
20041211	"MIN@CHI"	"MIN"	240	6	25	16	34	19	4	4	11	22	88	-1
20041211	"MIN@CHI"	"CHI"	240	8	16	16	37	23	3	2	14	25	99	1
20041211	"DAL@HOU"	"DAL"	240	11	25	11	35	29	6	6	7	26	102	-1
20041211	"DAL@HOU"	"HOU"	240	6	18	11	32	15	3	5	13	20	78	1
20041211	"CLE@SAS"	"CLE"	240	1	7	9	19	22	9	1	10	26	97	-1
20041211	"CLE@SAS"	"SAS"	240	7	14	6	27	33	7	7	16	21	116	1
20041211	"BOS@OKC"	"BOS"	240	4	15	5	35	24	5	3	18	27	98	-1
20041211	"BOS@OKC"	"OKC"	240	5	26	15	29	14	9	2	13	28	84	1
20041211	"LAL@LAC"	"LAL"	240	5	16	14	32	10	2	4	15	20	89	-1
20041211	"LAL@LAC"	"LAC"	240	3	13	17	23	21	10	5	9	21	87	1
20041212	"DEN@NYK"	"DEN"	240	1	7	11	32	16	4	6	22	17	96	-1
20041212	"DEN@NYK"	"NYK"	240	4	8	12	24	17	10	4	9	29	107	1
20041212	"MIA@TOR"	"MIA"	240	5	14	14	27	22	8	6	14	19	106	-1
20041212	"MIA@TOR"	"TOR"	240	9	21	12	28	20	6	0	16	24	98	1
20041212	"NOP@WAS"	"NOP"	240	2	12	10	35	14	10	3	30	17	69	-1
20041212	"NOP@WAS"	"WAS"	240	3	18	16	33	17	20	3	20	24	88	1
20041212	"MIL@PHI"	"MIL"	240	6	14	12	30	21	6	3	7	21	101	-1
20041212	"MIL@PHI"	"PHI"	240	1	11	12	33	20	5	3	8	23	107	1
20041212	"UTZ@POR"	"UTZ"	240	1	7	14	25	26	9	2	17	23	88	-1
20041212	"UTZ@POR"	"POR"	240	6	16	9	23	20	10	4	17	24	98	1
20041212	"CHA@GSW"	"CHA"	240	4	7	15	35	21	8	4	26	22	87	-1
20041212	"CHA@GSW"	"GSW"	240	6	18	13	28	21	15	7	13	18	99	1
20041212	"ORL@LAL"	"ORL"	240	6	16	11	31	30	3	9	11	25	98	-1
20041212	"ORL@LAL"	"LAL"	240	10	21	21	27	26	4	5	8	17	105	1
20041213	"WAS@MIA"	"WAS"	240	4	17	10	30	19	5	3	12	27	83	-1
20041213	"WAS@MIA"	"MIA"	240	4	12	14	39	25	6	7	11	23	106	1
20041213	"CLE@MEM"	"CLE"	240	5	12	12	28	23	10	3	14	25	92	-1
20041213	"CLE@MEM"	"MEM"	240	6	9	7	24	25	8	5	17	22	86	1
20041213	"DAL@CHI"	"DAL"	240	5	17	13	24	17	14	7	14	20	94	-1
20041213	"DAL@CHI"	"CHI"	240	4	18	10	32	29	6	2	22	22	93	1
20041213	"ORL@PHX"	"ORL"	240	2	14	16	33	15	6	4	11	26	100	-1
20041213	"ORL@PHX"	"PHX"	240	13	30	14	33	30	6	10	12	22	121	1
20041213	"BOS@LAC"	"BOS"	290	7	15	12	28	27	9	2	15	37	134	-1
20041213	"BOS@LAC"	"LAC"	290	3	13	15	33	30	7	5	20	28	127	1
20041214	"NOP@CHA"	"NOP"	265	6	12	10	29	27	7	3	16	26	93	-1
20041214	"NOP@CHA"	"CHA"	265	2	5	20	29	23	11	6	14	23	94	1
20041214	"DEN@PHI"	"DEN"	240	4	8	13	23	27	11	2	17	25	102	-1
20041214	"DEN@PHI"	"PHI"	240	4	16	17	27	19	9	4	17	27	110	1
20041214	"IND@ATL"	"IND"	265	8	21	8	32	15	10	4	19	27	108	-1
